Unnamed: 0,HDR-T,FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,FITC-A,FITC-H,FITC-W,gate
91,1122.1367,6457.4355,6640.1169999999975,127465.97,28912.186,30466.072,124386.83,488.6809,560.7093,114234.57,0
92,1125.4066,7599.6055,6158.3037,161748.36,10500.983,9587.635,143558.34,370.59314,952.7511599999999,50983.285,0
93,1247.9294,7450.718000000003,8315.663,117438.68,19194.992,20812.633,120884.56,322.96972999999997,299.4203,141380.83,1
94,1269.8616,8196.327,8349.347,128669.83,23925.612999999998,23729.492000000002,132155.3,673.6039999999998,632.69244,139547.45,1
95,1273.5469,9696.649,8959.073,141862.8,13734.153,12928.296,139242.1,190.74141,472.02245999999997,52965.4,0
96,1321.9305,9691.122,8278.898000000001,153430.4,19312.85,18340.393,138021.8,669.5582,1007.6468,87094.34,1
97,1331.4104,17119.482,12336.864,181884.53,30785.783,29817.737999999998,135327.31,20.096428,300.6231,8762.064,0
98,1335.7268,6732.6934,5494.998000000001,160594.7,33042.875,22855.292999999998,189496.4,203.16824,670.0438,39743.17,0
99,1340.8213,11952.338,9563.578000000001,163810.75,22676.257999999998,20983.307,141647.0,560.33453,496.38382,147958.42,1
100,1367.4707,5376.0166,6418.623000000001,109781.375,9280.947,7651.760999999998,158979.39,85.19599000000002,431.5266,25877.451,0
101,1374.9229,7753.729,6489.951,156595.44,17245.129,15290.326000000001,147829.0,52.565647,328.7591,20957.244,1
102,1383.806,4954.8105,7483.9814,86776.93,23707.242000000002,21541.568,144249.28,336.13516,600.12213,73414.91,0
103,1391.3325,5772.5703,5395.941,140220.66,13666.723,13111.516000000001,136622.25,208.11176,446.59125,61079.62,0
104,1392.3662,6047.107,6415.9536,123536.805,22819.062,19674.316000000006,152022.58,507.5478,550.5944,120824.516,0
105,1408.7341,6821.642,5777.783,154752.48,20348.334,19600.137,136075.42,95.95270500000001,312.0438200000001,40304.316,1
106,1412.1602,10198.299,9100.391,146885.06,33172.508,32862.617,132308.0,669.8858,597.6807,146906.64,0
107,1425.3723,9339.766,9633.603000000001,127074.14,36205.207,39605.48,119818.99,243.62842,508.05182,62853.56,0
108,1433.1473,6085.0767,5395.6875,147818.64,23030.53,23257.006,129795.625,736.2622,650.8512,148272.55,0
109,1438.4087,9103.832,7326.1313,162876.89,25874.362999999998,24338.56600000001,139342.83,455.16544000000016,423.82797,140763.34,1
110,1439.6854,8698.3,8223.199,138644.77,32196.064,32067.73,131596.55,-142.24528999999995,389.1909,-47905.473,0
111,1458.5815,6438.14,5939.703,142071.06,28061.818,24704.14,148886.73,257.51398,331.8764,101703.14,0
112,1478.7836,12835.54,11799.795,142577.05,11178.798999999999,10627.978000000001,137865.12,137.88936,375.6591,48111.265999999996,0
113,1490.1168,3956.4583,5616.916,92324.84,20282.766,17856.326,148882.95,327.70898,502.06695999999994,85553.27,0
114,1494.4768,10290.594000000001,7791.1816,173119.92,26957.947,28036.45,126029.945,619.4157,512.31165,158473.97,1
115,1517.0781,8944.168,6858.6219999999985,170927.92,23374.808999999997,22427.362999999998,136609.14,629.8601,589.2591,140103.1,1
116,1517.9287,12105.93,9805.288,161825.78,30790.637000000002,29872.996,135098.28,830.6646,1132.5044,96138.15,0
117,1531.4819,10541.143999999998,6554.648,210789.17,21373.537,24357.22700000001,115016.06,110.59337,554.3965,26146.8,1
118,1534.1353,6278.2627,6249.0703,131684.3,24846.85,23618.468999999997,137888.97,1054.5098,526.2760599999998,262143.97,0
119,1552.4982,10881.704,8365.268,170501.03,23638.053,24989.771,123982.2,661.1808,409.8649,211441.11,1
120,1580.9993,17986.61,15581.07,151308.02,35499.777,33124.035,140472.83,1010.3569,919.8458,143969.23,0
121,1592.3417,6454.2744,6271.2812,134896.62,16649.588,16132.04,135277.05,170.39458,606.6698,36814.027,1
122,1601.7778,7051.9097,5884.6269999999995,157071.62,20773.521,23340.158,116658.46,275.89453,460.82562,78472.305,1
123,1619.6456,9902.461,8019.816,161841.05,31859.22700000001,31830.662,131189.62,203.44961999999998,306.84963999999997,86904.28,1
124,1628.6376,25045.146,18468.795,177744.0,36632.47,26537.525,180932.12,414.12888,386.30557000000016,140512.34,0
125,1628.8517,8483.886999999999,5755.5474,193204.9,9011.269,8491.082,139101.83,315.82416,394.84182999999996,104841.234,0
126,1633.5127,8772.163,6499.6269999999995,176900.14,57936.297,49001.09,154972.6,598.1637599999998,479.06662,163656.83,0
127,1703.7994,6827.069,7862.3669999999975,113812.74,29939.754,26009.14,150880.17,493.7952,371.4514,174242.78,0
